934000 209.623 209.134 210.112
935000 209.593 209.105 210.08
936000 209.036 208.55 209.523
937000 209.55 209.063 210.037
938000 209.456 208.968 209.943
939000 209.78 209.293 210.268
940000 209.744 209.257 210.232
941000 209.604 209.117 210.092
942000 209.521 209.033 210.01
943000 209.373 208.886 209.86
944000 209.636 209.149 210.123
945000 209.821 209.332 210.31
946000 209.101 208.615 209.588
947000 209.429 208.942 209.917
948000 209.571 209.082 210.06
949000 209.849 209.362 210.337
950000 209.613 209.124 210.102
951000 209.513 209.026 210
952000 209.877 209.389 210.366
953000 209.93 209.443 210.417
954000 209.349 208.863 209.836
955000 209.462 208.975 209.949
956000 209.304 208.817 209.791
957000 209.113 208.627 209.599
958000 209.796 209.308 210.284
959000 209.449 208.961 209.936
960000 209.229 208.741 209.717
961000 209.495 209.006 209.983
962000 209.513 209.025 210.001
963000 209.369 208.881 209.856
964000 209.567 209.078 210.055
965000 209.162 208.675 209.65
966000 209.489 209.001 209.977
967000 209.395 208.909 209.882
968000 209.399 208.912 209.887
969000 209.421 208.933 209.909
970000 209.183 208.697 209.67
971000 209.458 208.971 209.946
972000 209.551 209.062 210.04
973000 209.588 209.101 210.076
974000 209.747 209.259 210.235
975000 209.613 209.125 210.102
976000 209.38 208.893 209.867
977000 209.633 209.146 210.121
978000 209.291 208.804 209.779
979000 209.268 208.782 209.755
980000 209.584 209.096 210.071
981000 209.185 208.699 209.671
982000 209.564 209.077 210.052
983000 209.436 208.95 209.923
984000 209.822 209.333 210.31
985000 209.609 209.121 210.097
986000 209.47 208.983 209.958
987000 209.717 209.23 210.205
988000 209.777 209.288 210.266
989000 209.499 209.011 209.987
990000 209.874 209.385 210.363
991000 209.583 209.096 210.07
992000 209.425 208.937 209.913
993000 209.62 209.132 210.108
994000 209.579 209.092 210.066
995000 209.344 208.857 209.831
996000 209.699 209.211 210.188
997000 209.145 208.658 209.631
998000 209.551 209.064 210.039
999000 209.42 208.932 209.907
1000000 209.339 208.852 209.827
